wall,t,state,lat,lon,gnss_alt,roll,pitch,yaw,ax,ay,az,gx,gy,gz,px,py,pz,baro_alt,pressure,kf_alt,kf_vz,apogee,r2,health
11:31:26.881,311.313,PRELAUNCH,34.6059914,127.2124252,2.41,-177.180,-4.660,7.330,-0.0100,0.0080,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.526,1006.855,0.515,0.955,nan,-29.18433,255
11:31:26.931,311.353,PRELAUNCH,34.6059914,127.2124252,2.41,-177.170,-4.660,7.320,0.0010,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.499,1006.858,0.525,0.718,nan,-24.85404,255
11:31:26.965,311.393,PRELAUNCH,34.6059914,127.2124252,2.41,-177.170,-4.670,7.320,0.0100,0.0050,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.560,1006.851,0.555,0.725,nan,-24.09422,255
11:31:27.007,311.433,PRELAUNCH,34.6059914,127.2124252,2.41,-177.180,-4.690,7.320,0.0080,-0.0100,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.568,1006.850,0.571,0.622,nan,-14.67270,255
11:31:27.048,311.473,PRELAUNCH,34.6059914,127.2124252,2.42,-177.200,-4.690,7.330,-0.0030,-0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.573,1006.850,0.589,0.555,nan,-6.58004,255
11:31:27.091,311.513,PRELAUNCH,34.6059914,127.2124252,2.43,-177.190,-4.670,7.320,-0.0090,0.0040,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.521,1006.856,0.567,0.169,nan,-8.27337,255
11:31:27.133,311.552,PRELAUNCH,34.6059914,127.2124252,2.43,-177.180,-4.660,7.320,-0.0030,0.0090,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.547,1006.853,0.563,0.068,nan,-6.47860,255
11:31:27.171,311.593,PRELAUNCH,34.6059914,127.2124252,2.43,-177.160,-4.670,7.320,0.0090,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.465,1006.862,0.523,-0.315,nan,-12.56779,255
11:31:27.217,311.632,PRELAUNCH,34.6059914,127.2124252,2.42,-177.170,-4.690,7.320,0.0050,-0.0080,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.452,1006.864,0.478,-0.595,nan,-57.00019,255
11:31:27.256,311.672,PRELAUNCH,34.6059914,127.2124252,2.42,-177.190,-4.690,7.320,-0.0050,-0.0040,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.410,1006.869,0.433,-0.781,nan,-99.46396,255
11:31:27.299,311.712,PRELAUNCH,34.6059914,127.2124252,2.43,-177.210,-4.670,7.330,-0.0100,0.0010,0.0010,0.330,-0.100,0.110,-0.001,-0.010,0.022,0.410,1006.869,0.403,-0.649,nan,-25.24488,255
11:31:27.339,311.753,PRELAUNCH,34.6059914,127.2124252,2.44,-177.180,-4.660,7.330,-0.0050,0.0050,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.399,1006.870,0.382,-0.593,nan,-5.08758,255
11:31:27.381,311.793,PRELAUNCH,34.6059914,127.2124252,2.43,-177.160,-4.670,7.330,0.0090,0.0100,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.481,1006.861,0.419,-0.058,nan,-6.26886,255
11:31:27.421,311.832,PRELAUNCH,34.6059914,127.2124252,2.43,-177.170,-4.680,7.320,0.0030,-0.0110,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.441,1006.865,0.432,0.070,nan,-4.37390,255
11:31:27.464,311.873,PRELAUNCH,34.6059914,127.2124252,2.44,-177.180,-4.690,7.320,0.0060,-0.0060,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.415,1006.869,0.427,-0.000,nan,-3.33082,255
11:31:27.507,311.912,PRELAUNCH,34.6059914,127.2124252,2.44,-177.210,-4.670,7.320,-0.0050,-0.0110,0.0020,0.330,-0.160,0.290,-0.001,-0.010,0.022,0.359,1006.875,0.401,-0.240,nan,-4.49472,255
11:31:27.547,311.952,PRELAUNCH,34.6059914,127.2124252,2.45,-177.200,-4.670,7.330,-0.0040,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.380,1006.873,0.379,-0.337,nan,-4.93243,255
11:31:27.589,311.993,PRELAUNCH,34.6059914,127.2124252,2.46,-177.190,-4.670,7.330,-0.0010,0.0170,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.285,1006.884,0.321,-0.721,nan,-8.07773,255
11:31:27.632,312.033,PRELAUNCH,34.6059914,127.2124252,2.46,-177.160,-4.680,7.330,0.0030,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.301,1006.882,0.290,-0.732,nan,-17.66221,255
11:31:27.670,312.072,PRELAUNCH,34.6059914,127.2124252,2.45,-177.160,-4.680,7.320,-0.0000,0.0020,0.0010,-0.340,0.150,-0.320,-0.001,-0.010,0.022,0.343,1006.877,0.309,-0.312,nan,-16.93951,255
11:31:27.713,312.112,PRELAUNCH,34.6059914,127.2124252,2.45,-177.190,-4.670,7.320,-0.0050,-0.0120,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.431,1006.866,0.382,0.409,nan,-23.40894,255
11:31:27.756,312.153,PRELAUNCH,34.6059914,127.2124252,2.45,-177.210,-4.670,7.320,-0.0010,-0.0070,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.307,1006.882,0.353,-0.046,nan,-14.16192,255
11:31:27.804,312.193,PRELAUNCH,34.6059914,127.2124252,2.45,-177.210,-4.670,7.330,0.0020,0.0060,0.0020,0.450,-0.100,0.050,-0.001,-0.010,0.022,0.343,1006.877,0.338,-0.150,nan,-12.72463,255
11:31:27.842,312.233,PRELAUNCH,34.6059914,127.2124252,2.46,-177.180,-4.680,7.330,-0.0000,0.0070,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.378,1006.873,0.358,0.079,nan,-11.27603,255
11:31:27.881,312.273,PRELAUNCH,34.6059914,127.2124252,2.47,-177.160,-4.670,7.320,0.0030,0.0140,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.333,1006.878,0.356,0.017,nan,-1.89592,255
11:31:27.921,312.313,PRELAUNCH,34.6059914,127.2124252,2.47,-177.160,-4.660,7.310,-0.0060,-0.0070,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.338,1006.878,0.349,-0.047,nan,0.43039,255
11:31:27.964,312.353,PRELAUNCH,34.6059914,127.2124252,2.46,-177.180,-4.670,7.310,-0.0000,-0.0090,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.285,1006.884,0.316,-0.320,1.905,-20.81990,255
11:31:28.017,312.393,PRELAUNCH,34.6059914,127.2124252,2.46,-177.210,-4.670,7.310,0.0040,-0.0030,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.285,1006.884,0.293,-0.406,nan,-158.19038,255
11:31:28.058,312.433,PRELAUNCH,34.6059914,127.2124252,2.47,-177.210,-4.680,7.310,0.0010,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.325,1006.879,0.312,-0.113,nan,-43.44272,255
11:31:28.088,312.473,PRELAUNCH,34.6059914,127.2124252,2.47,-177.190,-4.680,7.310,0.0000,0.0100,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.357,1006.875,0.336,0.131,nan,-50.48188,255
11:31:28.131,312.513,PRELAUNCH,34.6059914,127.2124252,2.48,-177.170,-4.670,7.310,-0.0060,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.380,1006.873,0.356,0.265,nan,-273.87085,255
11:31:28.177,312.553,PRELAUNCH,34.6059914,127.2124252,2.48,-177.170,-4.660,7.310,-0.0020,-0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.380,1006.872,0.377,0.356,nan,-242.49991,255
11:31:28.217,312.592,PRELAUNCH,34.6059914,127.2124252,2.47,-177.190,-4.660,7.310,0.0060,-0.0080,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.296,1006.883,0.342,-0.118,nan,-77.16102,255
11:31:28.256,312.632,PRELAUNCH,34.6059914,127.2124252,2.48,-177.200,-4.680,7.310,0.0070,-0.0060,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.346,1006.877,0.348,-0.032,nan,-52.61791,255
11:31:28.301,312.672,PRELAUNCH,34.6059914,127.2124252,2.48,-177.210,-4.690,7.310,0.0010,0.0030,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.338,1006.878,0.340,-0.089,3.134,-388.45316,255
11:31:28.342,312.713,PRELAUNCH,34.6059914,127.2124252,2.49,-177.200,-4.680,7.310,-0.0070,0.0060,0.0020,0.210,0.080,0.350,-0.001,-0.010,0.022,0.420,1006.868,0.360,0.145,3.433,-470.46295,255
11:31:28.386,312.753,PRELAUNCH,34.6059914,127.2124252,2.49,-177.170,-4.670,7.310,-0.0030,0.0110,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.404,1006.870,0.397,0.404,4.097,-825.03937,255
11:31:28.421,312.792,PRELAUNCH,34.6059914,127.2124252,2.49,-177.170,-4.660,7.310,0.0010,0.0010,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.346,1006.877,0.379,0.109,4.018,-881.80157,255
11:31:28.460,312.832,PRELAUNCH,34.6059914,127.2124252,2.49,-177.170,-4.670,7.310,0.0070,-0.0100,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.386,1006.872,0.376,0.055,5.255,-2126.13696,255
11:31:28.504,312.873,PRELAUNCH,34.6059914,127.2124252,2.49,-177.200,-4.680,7.310,0.0100,-0.0040,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.383,1006.872,0.378,0.058,2.907,-464.98141,255
11:31:28.548,312.912,PRELAUNCH,34.6059914,127.2124252,2.49,-177.200,-4.680,7.310,-0.0020,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.307,1006.881,0.345,-0.249,3.023,-513.02905,255
11:31:28.586,312.952,PRELAUNCH,34.6059914,127.2124252,2.49,-177.190,-4.670,7.310,-0.0020,0.0060,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.285,1006.884,0.313,-0.445,2.929,-405.41348,255
11:31:28.637,312.992,PRELAUNCH,34.6059914,127.2124252,2.50,-177.170,-4.660,7.310,-0.0050,0.0100,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.217,1006.892,0.240,-0.806,2.997,-253.44315,255
11:31:28.670,313.032,PRELAUNCH,34.6059914,127.2124252,2.50,-177.170,-4.670,7.310,0.0050,-0.0090,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.322,1006.880,0.251,-0.408,2.638,-76.45918,255
11:31:28.712,313.072,PRELAUNCH,34.6059914,127.2124252,2.49,-177.190,-4.680,7.310,0.0080,-0.0080,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.259,1006.887,0.237,-0.371,2.639,-52.94629,255
11:31:28.753,313.113,PRELAUNCH,34.6059914,127.2124252,2.50,-177.210,-4.680,7.320,0.0010,-0.0130,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.198,1006.894,0.217,-0.427,2.972,-98.48552,255
11:31:28.797,313.153,PRELAUNCH,34.6059914,127.2124252,2.51,-177.210,-4.670,7.320,-0.0040,0.0050,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.254,1006.888,0.225,-0.204,2.900,-68.22535,255
11:31:28.836,313.193,PRELAUNCH,34.6059914,127.2124252,2.51,-177.200,-4.670,7.320,-0.0020,0.0100,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.240,1006.889,0.222,-0.142,2.831,-46.65240,255
11:31:28.879,313.233,PRELAUNCH,34.6059914,127.2124252,2.51,-177.180,-4.670,7.310,-0.0020,0.0100,0.0020,-0.150,0.030,-0.320,-0.001,-0.010,0.022,0.248,1006.888,0.251,0.130,3.170,-86.98793,255
11:31:28.924,313.273,PRELAUNCH,34.6059914,127.2124252,2.50,-177.170,-4.680,7.310,0.0040,-0.0070,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.277,1006.885,0.269,0.242,3.507,-131.34946,255
11:31:28.961,313.313,PRELAUNCH,34.6059914,127.2124252,2.50,-177.190,-4.680,7.310,-0.0010,-0.0060,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.317,1006.880,0.293,0.372,3.422,-120.04366,255
11:31:29.002,313.353,PRELAUNCH,34.6059914,127.2124252,2.51,-177.200,-4.680,7.310,-0.0040,-0.0070,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.383,1006.872,0.337,0.641,nan,-42.05789,255
11:31:29.044,313.393,PRELAUNCH,34.6059914,127.2124252,2.51,-177.200,-4.680,7.320,0.0000,0.0070,0.0020,0.330,-0.040,0.170,-0.001,-0.010,0.022,0.386,1006.872,0.383,0.812,nan,-40.88079,255
11:31:29.087,313.433,PRELAUNCH,34.6059914,127.2124252,2.52,-177.180,-4.680,7.320,-0.0010,0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.380,1006.873,0.405,0.589,nan,-8.44071,255
11:31:29.129,313.473,PRELAUNCH,34.6059914,127.2124252,2.52,-177.170,-4.680,7.320,-0.0000,0.0050,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.322,1006.880,0.386,0.209,nan,-5.25524,255
11:31:29.179,313.513,PRELAUNCH,34.6059914,127.2124252,2.52,-177.170,-4.670,7.320,-0.0030,-0.0060,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.312,1006.881,0.351,-0.174,nan,-1.24129,255
11:31:29.215,313.552,PRELAUNCH,34.6059914,127.2124252,2.52,-177.180,-4.670,7.320,0.0000,-0.0050,0.0040,0.000,0.000,0.000,-0.001,-0.010,0.022,0.307,1006.881,0.312,-0.434,nan,-0.12485,255
11:31:29.261,313.592,PRELAUNCH,34.6059914,127.2124252,2.52,-177.190,-4.670,7.320,0.0020,-0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.388,1006.872,0.336,-0.059,nan,-0.35686,255
11:31:29.296,313.632,PRELAUNCH,34.6059914,127.2124252,2.53,-177.200,-4.680,7.320,0.0010,0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.351,1006.876,0.348,0.056,nan,-0.45449,255
11:31:29.344,313.672,PRELAUNCH,34.6059914,127.2124252,2.53,-177.180,-4.680,7.320,-0.0010,0.0070,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.307,1006.882,0.332,-0.107,nan,0.08331,255
11:31:29.376,313.713,PRELAUNCH,34.6059914,127.2124252,2.53,-177.170,-4.670,7.320,-0.0040,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.314,1006.880,0.327,-0.121,nan,0.05962,255
11:31:29.420,313.753,PRELAUNCH,34.6059914,127.2124252,2.53,-177.170,-4.670,7.320,-0.0010,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.293,1006.883,0.305,-0.268,nan,-284.64819,255
11:31:29.461,313.792,PRELAUNCH,34.6059914,127.2124252,2.53,-177.180,-4.670,7.320,0.0010,-0.0050,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.272,1006.886,0.286,-0.341,77.138,-217728.04688,255
11:31:29.503,313.832,PRELAUNCH,34.6059914,127.2124252,2.53,-177.190,-4.680,7.320,0.0010,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.299,1006.882,0.290,-0.195,23.433,-20302.34180,255
11:31:29.545,313.873,PRELAUNCH,34.6059914,127.2124252,2.53,-177.190,-4.680,7.320,0.0010,0.0010,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.338,1006.878,0.311,0.099,15.820,-8924.33594,255
11:31:29.587,313.912,PRELAUNCH,34.6059914,127.2124252,2.54,-177.190,-4.680,7.320,-0.0020,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.333,1006.878,0.322,0.163,15.652,-8576.44629,255
11:31:29.629,313.953,PRELAUNCH,34.6059914,127.2124252,2.55,-177.180,-4.670,7.320,0.0010,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.333,1006.878,0.339,0.243,17.132,-10420.24414,255
11:31:29.670,313.993,PRELAUNCH,34.6059914,127.2124252,2.54,-177.180,-4.660,7.320,0.0010,0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.307,1006.882,0.326,0.051,8.131,-2215.44531,255
11:31:29.713,314.032,PRELAUNCH,34.6059914,127.2124252,2.55,-177.180,-4.670,7.320,0.0040,-0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.275,1006.885,0.301,-0.186,6.351,-1348.63513,255
11:31:29.751,314.072,PRELAUNCH,34.6059914,127.2124252,2.54,-177.190,-4.680,7.320,0.0020,-0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.341,1006.877,0.304,-0.073,5.994,-1291.35608,255
11:31:29.794,314.112,PRELAUNCH,34.6059914,127.2124252,2.55,-177.190,-4.670,7.320,0.0010,-0.0020,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.307,1006.882,0.321,0.076,5.242,-1129.42688,255
11:31:29.837,314.152,PRELAUNCH,34.6059914,127.2124252,2.55,-177.190,-4.670,7.320,-0.0010,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.333,1006.878,0.332,0.138,7.036,-2778.65454,255
11:31:29.875,314.193,PRELAUNCH,34.6059914,127.2124252,2.54,-177.180,-4.670,7.320,-0.0010,0.0080,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.272,1006.885,0.311,-0.103,4.547,-1168.37927,255
11:31:29.920,314.233,PRELAUNCH,34.6059914,127.2124252,2.55,-177.170,-4.670,7.320,-0.0000,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.288,1006.884,0.293,-0.217,1.951,-114.15712,255
11:31:29.960,314.273,PRELAUNCH,34.6059914,127.2124252,2.55,-177.180,-4.670,7.320,0.0020,-0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.262,1006.887,0.273,-0.310,2.019,-116.27089,255
11:31:30.002,314.313,PRELAUNCH,34.6059914,127.2124252,2.56,-177.190,-4.670,7.320,-0.0020,-0.0070,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.283,1006.884,0.251,-0.315,2.144,-100.23916,255
11:31:30.046,314.353,PRELAUNCH,34.6059914,127.2124252,2.56,-177.190,-4.670,7.320,-0.0020,0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.238,1006.890,0.234,-0.344,2.064,-78.76672,255
11:31:30.088,314.393,PRELAUNCH,34.6059914,127.2124252,2.55,-177.190,-4.670,7.320,-0.0000,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.262,1006.887,0.243,-0.153,2.196,-108.26367,255
11:31:30.130,314.433,PRELAUNCH,34.6059914,127.2124252,2.56,-177.180,-4.670,7.320,-0.0000,0.0060,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.285,1006.884,0.253,0.004,2.243,-140.27995,255
11:31:30.170,314.473,PRELAUNCH,34.6059914,127.2124252,2.56,-177.170,-4.670,7.320,0.0010,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.270,1006.886,0.273,0.161,0.481,0.44060,255
11:31:30.211,314.512,PRELAUNCH,34.6059914,127.2124252,2.56,-177.180,-4.670,7.320,-0.0010,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.291,1006.883,0.288,0.234,nan,-2.21245,255
11:31:30.252,314.552,PRELAUNCH,34.6059914,127.2124252,2.56,-177.190,-4.670,7.320,0.0010,-0.0060,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.312,1006.881,0.297,0.244,nan,-0.01853,255
11:31:30.298,314.592,PRELAUNCH,34.6059914,127.2124252,2.56,-177.190,-4.670,7.320,0.0040,0.0050,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.251,1006.888,0.288,0.067,nan,-4.89358,255
11:31:30.337,314.632,PRELAUNCH,34.6059914,127.2124252,2.56,-177.180,-4.670,7.320,0.0020,-0.0030,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.248,1006.888,0.265,-0.156,nan,-5.61198,255
11:31:30.381,314.672,PRELAUNCH,34.6059914,127.2124252,2.57,-177.180,-4.680,7.320,-0.0010,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.246,1006.889,0.252,-0.209,0.809,-30.47896,255
11:31:30.434,314.712,PRELAUNCH,34.6059914,127.2124252,2.57,-177.180,-4.670,7.320,-0.0030,0.0000,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.214,1006.893,0.221,-0.340,nan,-21.21963,255
11:31:30.478,314.753,PRELAUNCH,34.6059914,127.2124252,2.57,-177.190,-4.660,7.320,-0.0010,-0.0010,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.275,1006.885,0.241,-0.046,nan,-11.93057,255
11:31:30.504,314.792,PRELAUNCH,34.6059914,127.2124252,2.57,-177.190,-4.670,7.320,0.0030,0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.270,1006.886,0.263,0.147,nan,-11.26240,255
11:31:30.550,314.832,PRELAUNCH,34.6059914,127.2124252,2.57,-177.190,-4.680,7.320,0.0030,0.0010,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.246,1006.889,0.250,-0.006,nan,-11.36525,255
11:31:30.585,314.873,PRELAUNCH,34.6059914,127.2124252,2.57,-177.180,-4.680,7.320,0.0010,0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.336,1006.878,0.303,0.444,0.041,-1261.91943,255
11:31:30.627,314.912,PRELAUNCH,34.6059914,127.2124252,2.58,-177.180,-4.680,7.320,-0.0050,-0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.325,1006.879,0.335,0.554,0.346,-668.57379,255
11:31:30.668,314.953,PRELAUNCH,34.6059914,127.2124252,2.58,-177.180,-4.670,7.320,-0.0000,-0.0040,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.333,1006.878,0.334,0.370,0.338,-550.43622,255
11:31:30.712,314.993,PRELAUNCH,34.6059914,127.2124252,2.58,-177.190,-4.670,7.320,0.0030,-0.0010,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.357,1006.875,0.345,0.342,0.346,-394.21271,255
11:31:30.755,315.032,PRELAUNCH,34.6059914,127.2124252,2.57,-177.190,-4.680,7.320,0.0030,-0.0010,0.0040,0.000,0.000,0.000,-0.001,-0.010,0.022,0.346,1006.877,0.362,0.361,0.364,-253.27493,255
11:31:30.794,315.072,PRELAUNCH,34.6059914,127.2124252,2.58,-177.190,-4.690,7.320,-0.0000,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.314,1006.880,0.343,0.074,0.352,-189.82951,255
11:31:30.834,315.112,PRELAUNCH,34.6059914,127.2124252,2.58,-177.190,-4.680,7.320,-0.0040,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.264,1006.886,0.302,-0.308,0.324,-161.57143,255
11:31:30.877,315.153,PRELAUNCH,34.6059914,127.2124252,2.58,-177.180,-4.670,7.320,-0.0030,-0.0060,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.349,1006.876,0.285,-0.203,0.330,-106.99196,255
11:31:30.917,315.193,PRELAUNCH,34.6059914,127.2124252,2.59,-177.180,-4.670,7.320,0.0020,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.325,1006.879,0.309,0.061,0.379,-67.53873,255
11:31:30.961,315.233,PRELAUNCH,34.6059914,127.2124252,2.59,-177.190,-4.670,7.320,0.0020,-0.0040,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.328,1006.879,0.318,0.126,0.428,-42.31736,255
11:31:31.002,315.273,PRELAUNCH,34.6059914,127.2124252,2.59,-177.180,-4.690,7.320,0.0000,0.0010,0.0030,-0.030,0.150,-0.320,-0.001,-0.010,0.022,0.357,1006.876,0.349,0.337,0.513,-27.30565,255
11:31:31.045,315.313,PRELAUNCH,34.6059914,127.2124252,2.59,-177.190,-4.680,7.320,-0.0010,-0.0050,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.351,1006.876,0.354,0.267,0.532,-20.69536,255
11:31:31.088,315.353,PRELAUNCH,34.6059914,127.2124252,2.59,-177.190,-4.680,7.320,-0.0080,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.301,1006.882,0.334,0.001,0.487,-13.56296,255
11:31:31.127,315.393,PRELAUNCH,34.6059914,127.2124252,2.59,-177.190,-4.660,7.320,0.0000,0.0060,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.396,1006.871,0.355,0.200,0.858,-101.60212,255
11:31:31.167,315.433,PRELAUNCH,34.6059914,127.2124252,2.59,-177.180,-4.670,7.320,0.0000,0.0010,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.423,1006.868,0.402,0.528,0.850,-90.43670,255
11:31:31.208,315.473,PRELAUNCH,34.6059914,127.2124252,2.60,-177.180,-4.680,7.320,0.0080,0.0030,0.0030,0.000,0.000,0.000,-0.001,-0.010,0.022,0.417,1006.868,0.430,0.576,2.118,-859.70404,255
11:31:31.249,315.512,PRELAUNCH,34.6059914,127.2124252,2.60,-177.190,-4.690,7.320,-0.0020,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.402,1006.870,0.424,0.323,nan,-4097.94971,255
11:31:31.293,315.552,PRELAUNCH,34.6059914,127.2124252,2.60,-177.190,-4.680,7.320,-0.0050,-0.0060,0.0010,0.000,0.000,0.000,-0.001,-0.010,0.022,0.425,1006.867,0.437,0.316,nan,-905.44580,255
11:31:31.335,315.592,PRELAUNCH,34.6059914,127.2124252,2.60,-177.200,-4.670,7.330,0.0010,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.423,1006.867,0.426,0.082,nan,-1965.43030,255
11:31:31.380,315.632,PRELAUNCH,34.6059914,127.2124252,2.60,-177.180,-4.670,7.330,0.0020,0.0020,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.402,1006.870,0.414,-0.051,nan,-383.25714,255
11:31:31.423,315.672,PRELAUNCH,34.6059914,127.2124252,2.60,-177.180,-4.680,7.330,0.0010,0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.476,1006.861,0.445,0.239,nan,-246.90382,255
11:31:31.463,315.713,PRELAUNCH,34.6059914,127.2124252,2.60,-177.180,-4.680,7.330,-0.0030,-0.0010,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.399,1006.870,0.445,0.129,nan,-130.93445,255
11:31:31.501,315.752,PRELAUNCH,34.6059914,127.2124252,2.60,-177.190,-4.680,7.330,-0.0060,-0.0070,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.296,1006.883,0.375,-0.528,1.160,-27.66652,255
11:31:31.543,315.792,PRELAUNCH,34.6059914,127.2124252,2.61,-177.190,-4.670,7.330,0.0010,-0.0030,0.0020,0.000,0.000,0.000,-0.001,-0.010,0.022,0.346,1006.877,0.343,-0.617,0.379,-15.89407,255
